county,house_type,est_price,zipcode,lat,lng
Stanislaus ,5 bedroom,391533,95351,37.626067,-120.99955
Sonoma ,5 bedroom,665882,95407,38.404991,-122.7275
Tehama ,5 bedroom,318916,96080,40.183837,-122.24074
Los Angeles ,5 bedroom,745703,91350,34.481172,-118.42821
Alameda ,5 bedroom,1753038,94588,37.68973,-121.89244
Shasta ,5 bedroom,487809,96002,40.539302,-122.33279
Los Angeles ,5 bedroom,880343,90017,34.052561,-118.26434
Los Angeles ,5 bedroom,2500977,90038,34.089459,-118.3285
Los Angeles ,5 bedroom,747387,90242,33.92018,-118.14291
Tuolumne ,5 bedroom,439711,95370,37.995238,-120.3437
Los Angeles ,5 bedroom,1679657,90230,33.997179,-118.40145
Nevada ,5 bedroom,518718,95945,39.202725,-121.02076
Los Angeles ,5 bedroom,964852,91326,34.276154,-118.54581
Los Angeles ,5 bedroom,1128859,91711,34.110009,-117.71973
Sacramento ,5 bedroom,508613,95834,38.642805,-121.50466
Orange ,5 bedroom,1044900,92807,33.850515,-117.79113
Los Angeles ,5 bedroom,896612,91773,34.103341,-117.81814
Los Angeles ,5 bedroom,1594280,91001,34.192102,-118.14206
Los Angeles ,5 bedroom,711821,91355,34.406519,-118.56214
San Mateo ,5 bedroom,2647944,94070,37.499175,-122.26655
Sonoma ,5 bedroom,1091040,95409,38.460594,-122.6422
Los Angeles ,5 bedroom,964390,91754,34.048207,-118.14161
Los Angeles ,5 bedroom,728368,90301,33.955913,-118.35868
Santa Clara ,5 bedroom,1815476,95120,37.213624,-121.85671
Butte ,5 bedroom,348737,95966,39.491076,-121.49468
Fresno ,5 bedroom,265146,93705,36.786948,-119.82747
Santa Barbara ,5 bedroom,1915103,93101,34.420163,-119.7065
Los Angeles ,5 bedroom,2301335,91316,34.168753,-118.51636
San Diego ,5 bedroom,848785,91941,32.761801,-117.01273
Orange ,5 bedroom,5234345,92651,33.535325,-117.77192
Los Angeles ,5 bedroom,3025747,90064,34.03457,-118.42843
Riverside ,5 bedroom,358825,92220,33.920803,-116.87897
Kern ,5 bedroom,413657,93561,35.132673,-118.50781
Marin ,5 bedroom,1284195,94903,38.019022,-122.54589
Los Angeles ,5 bedroom,815182,90504,33.870414,-118.33065
Madera ,5 bedroom,257877,93638,36.991476,-119.98729
San Diego ,5 bedroom,1167341,92131,32.918035,-117.08438
San Luis Obispo ,5 bedroom,781983,93422,35.474913,-120.676
Los Angeles ,5 bedroom,1418960,91780,34.101608,-118.05606
El Dorado ,5 bedroom,636053,95682,38.641158,-120.97109
Fresno ,5 bedroom,187789,93702,36.741199,-119.7553
Alameda ,5 bedroom,1268009,94602,37.799727,-122.21211
San Diego ,5 bedroom,1210531,92110,32.766482,-117.20077
Santa Clara ,5 bedroom,834599,95122,37.329641,-121.83359
Los Angeles ,5 bedroom,738352,90604,33.929163,-118.009
Orange ,5 bedroom,697464,92701,33.747017,-117.86248
San Bernardino ,5 bedroom,797738,91739,34.127819,-117.5246
Los Angeles ,5 bedroom,478608,90002,33.948315,-118.24845
Los Angeles ,5 bedroom,1343868,90039,34.110425,-118.25832
Merced ,5 bedroom,368986,95340,37.294648,-120.47474
Sutter ,5 bedroom,417015,95993,39.109272,-121.68033
Los Angeles ,5 bedroom,1015666,91776,34.089059,-118.0951
San Luis Obispo ,5 bedroom,1227573,93420,35.119678,-120.55116
Santa Clara ,5 bedroom,3236893,95070,37.270543,-122.02305
Los Angeles ,5 bedroom,960407,91325,34.235055,-118.51766
Orange ,5 bedroom,720654,92802,33.806965,-117.92594
Monterey ,5 bedroom,808854,93955,36.615813,-121.83461
San Joaquin ,5 bedroom,377467,95204,37.974273,-121.3147
San Mateo ,5 bedroom,1726546,94063,37.483504,-122.2144
Santa Barbara ,5 bedroom,465887,93454,34.900809,-120.34876
Los Angeles ,5 bedroom,2205556,91403,34.152513,-118.46396
San Diego ,5 bedroom,721139,92123,32.803799,-117.13595
San Diego ,5 bedroom,841849,92120,32.794449,-117.07221
San Joaquin ,5 bedroom,334050,95210,38.025086,-121.29722
Ventura ,5 bedroom,909004,93021,34.292898,-118.87134
Los Angeles ,5 bedroom,1748024,91356,34.164255,-118.54472
Madera ,5 bedroom,292100,93637,36.914819,-120.15817
Los Angeles ,5 bedroom,750606,91352,34.224089,-118.37563
Orange ,5 bedroom,1768667,92675,33.500843,-117.65866
Santa Clara ,5 bedroom,3802247,94306,37.419389,-122.13273
Santa Clara ,5 bedroom,1312288,95132,37.405989,-121.84775
Solano ,5 bedroom,869655,94510,38.071769,-122.15517
Orange ,5 bedroom,1019893,92869,33.792687,-117.79975
Fresno ,5 bedroom,320629,93710,36.825582,-119.76358
San Bernardino ,5 bedroom,219441,92311,34.894181,-117.03636
San Diego ,5 bedroom,1146021,92008,33.158137,-117.32646
Sacramento ,5 bedroom,351144,95838,38.641223,-121.4417
Alameda ,5 bedroom,827986,94607,37.806427,-122.28898
Sacramento ,5 bedroom,350728,95842,38.687718,-121.349
Stanislaus ,5 bedroom,488295,95356,37.704138,-121.02187
San Diego ,5 bedroom,665307,92083,33.179587,-117.24461
Los Angeles ,5 bedroom,491171,90221,33.893265,-118.204
Fresno ,5 bedroom,367189,93657,36.72845,-119.53571
Los Angeles ,5 bedroom,771892,90031,34.07871,-118.2161
Los Angeles ,5 bedroom,2400058,91007,34.126957,-118.05216
Sacramento ,5 bedroom,841895,95816,38.571661,-121.46827
Placer ,5 bedroom,695919,95677,38.789165,-121.23825
Merced ,5 bedroom,353214,95348,37.342056,-120.50154
Sacramento ,5 bedroom,321076,95660,38.676103,-121.37656
Alameda ,5 bedroom,1416940,94555,37.571581,-122.0509
Santa Clara ,5 bedroom,1368552,95148,37.330496,-121.79141
San Francisco ,5 bedroom,1322217,94134,37.719581,-122.41085
Orange ,5 bedroom,1278325,92694,33.570763,-117.63463
Riverside ,5 bedroom,417498,92586,33.70602,-117.1974
Contra Costa ,5 bedroom,1146221,94530,37.917774,-122.30426
Contra Costa ,5 bedroom,2472008,94549,37.895695,-122.11785
Los Angeles ,5 bedroom,527440,90023,34.023039,-118.20231
Placer ,5 bedroom,681655,95603,38.909605,-121.07971
San Mateo ,5 bedroom,2252328,94002,37.516687,-122.29026
Riverside ,5 bedroom,462176,92595,33.614385,-117.2608
Orange ,5 bedroom,881815,90621,33.875714,-117.99404
Los Angeles ,5 bedroom,3091759,91106,34.142557,-118.12715
Santa Clara ,5 bedroom,1373417,95118,37.257643,-121.89072
San Diego ,5 bedroom,791551,92124,32.822815,-117.09844
Contra Costa ,5 bedroom,1805809,94596,37.905924,-122.05858
San Joaquin ,5 bedroom,333723,95205,37.962873,-121.26401
Kern ,5 bedroom,272500,93215,35.774967,-119.23371
Orange ,5 bedroom,733146,92843,33.763033,-117.9355
Sonoma ,5 bedroom,1232031,95472,38.393314,-122.83666
Los Angeles ,5 bedroom,597964,91722,34.097708,-117.90698
Napa ,5 bedroom,952619,94559,38.291164,-122.28671
Fresno ,5 bedroom,440077,93704,36.794748,-119.80097
Los Angeles ,5 bedroom,768870,91321,34.377782,-118.51489
Orange ,5 bedroom,1755208,92602,33.73297,-117.76932
Los Angeles ,5 bedroom,2953326,90274,33.784099,-118.38752
Kern ,5 bedroom,243513,93305,35.387058,-118.98647
Los Angeles ,5 bedroom,839166,90302,33.975263,-118.35558
Ventura ,5 bedroom,814030,93035,34.179304,-119.22189
Riverside ,5 bedroom,415010,92555,33.922823,-117.16837
San Francisco ,5 bedroom,1156780,94124,37.732797,-122.39348
Orange ,5 bedroom,3543432,92663,33.619221,-117.93087
San Francisco ,5 bedroom,1876193,94132,37.724231,-122.47958
Los Angeles ,5 bedroom,1153715,91791,34.063645,-117.89743
Santa Clara ,5 bedroom,2805401,95032,37.241193,-121.9534
Los Angeles ,5 bedroom,789788,90601,34.002333,-118.03562
Contra Costa ,5 bedroom,1661899,94598,37.91878,-122.02618
Orange ,5 bedroom,1222767,92614,33.680408,-117.82592
San Bernardino ,5 bedroom,565779,91763,34.07041,-117.69938
Los Angeles ,5 bedroom,802776,90015,34.038993,-118.26516
Ventura ,5 bedroom,669333,93004,34.278812,-119.16784
San Joaquin ,5 bedroom,508223,95219,38.004922,-121.40022
Santa Barbara ,5 bedroom,2100035,93105,34.44005,-119.75496
Los Angeles ,5 bedroom,758421,90260,33.888364,-118.35355
Los Angeles ,5 bedroom,784370,91354,34.445313,-118.55252
Los Angeles ,5 bedroom,1266149,91101,34.146607,-118.1391
Santa Clara ,5 bedroom,1603208,95117,37.311042,-121.96162
Fresno ,5 bedroom,180478,93706,36.691036,-119.83321
Sacramento ,5 bedroom,864951,95818,38.556576,-121.49285
Orange ,5 bedroom,1426865,92782,33.739571,-117.78618
Monterey ,5 bedroom,761467,93933,36.678155,-121.79724
San Diego ,5 bedroom,735250,92081,33.16305,-117.24748
Los Angeles ,5 bedroom,2343055,91006,34.134057,-118.02662
Los Angeles ,5 bedroom,748530,90712,33.851965,-118.1468
Los Angeles ,5 bedroom,928028,90605,33.945413,-118.03362
Sonoma ,5 bedroom,855193,95492,38.54486,-122.80785
San Bernardino ,5 bedroom,366810,92284,34.161795,-116.41246
Orange ,5 bedroom,1496997,92653,33.602823,-117.71295
Riverside ,5 bedroom,613383,92883,33.771548,-117.47884
Los Angeles ,5 bedroom,2460259,90404,34.026959,-118.47432
Alameda ,5 bedroom,1256949,94609,37.834926,-122.264
Riverside ,5 bedroom,606872,91752,34.001846,-117.52759
Los Angeles ,5 bedroom,1353984,91214,34.232003,-118.24753
Santa Cruz ,5 bedroom,1526976,95003,36.979333,-121.8944
San Mateo ,5 bedroom,2811516,94402,37.551586,-122.32773
Sacramento ,5 bedroom,492178,95632,38.267544,-121.29723
Los Angeles ,5 bedroom,1862284,91030,34.112958,-118.15577
San Diego ,5 bedroom,509519,92139,32.677286,-117.05241
Alameda ,5 bedroom,1065908,94545,37.635582,-122.10418
San Bernardino ,5 bedroom,203748,92277,34.165696,-116.03343
Orange ,5 bedroom,1271927,92673,33.462927,-117.62414
Los Angeles ,5 bedroom,861532,91803,34.072959,-118.1462
San Joaquin ,5 bedroom,540038,95242,38.132618,-121.32282
Los Angeles ,5 bedroom,365185,93552,34.561207,-118.0375
San Mateo ,5 bedroom,3738389,94062,37.444879,-122.26253
Orange ,5 bedroom,1269422,92679,33.639227,-117.58518
Los Angeles ,5 bedroom,1358102,91364,34.158214,-118.60061
Yolo ,5 bedroom,1050165,95618,38.546306,-121.68682
Los Angeles ,5 bedroom,605278,91351,34.424794,-118.44513
Solano ,5 bedroom,488111,94585,38.231364,-122.05414
Riverside ,5 bedroom,302944,92236,33.679872,-116.17656
Fresno ,5 bedroom,210825,93703,36.767299,-119.765
Contra Costa ,5 bedroom,938359,94518,37.954122,-122.02506
Los Angeles ,5 bedroom,466484,90059,33.927471,-118.24778
Los Angeles ,5 bedroom,1180218,90041,34.137557,-118.20765
Monterey ,5 bedroom,632137,93901,36.665879,-121.65497
Los Angeles ,5 bedroom,3881633,90254,33.866314,-118.39968
Los Angeles ,5 bedroom,683341,91733,34.05051,-118.04834
Shasta ,5 bedroom,397809,96007,40.45453,-122.31101
Sacramento ,5 bedroom,354261,95824,38.518356,-121.44378
Alameda ,5 bedroom,592557,94603,37.738379,-122.17332
Los Angeles ,5 bedroom,586118,90810,33.816217,-118.21495
Los Angeles ,5 bedroom,940063,91042,34.256952,-118.28453
Imperial ,5 bedroom,259919,92231,32.683491,-115.48277
Sacramento ,5 bedroom,539420,95829,38.476196,-121.34715
Riverside ,5 bedroom,327818,92583,33.788491,-116.95125
Kern ,5 bedroom,510051,93314,35.40431,-119.23713
Orange ,5 bedroom,894563,92706,33.765916,-117.88139
Los Angeles ,5 bedroom,2871110,91602,34.152476,-118.36841
Humboldt ,5 bedroom,350697,95501,40.793739,-124.16102
Riverside ,5 bedroom,551455,92508,33.890313,-117.32122
Alameda ,5 bedroom,1252040,94619,37.790027,-122.18615
San Bernardino ,5 bedroom,268125,92301,34.641695,-117.50803
Humboldt ,5 bedroom,423019,95503,40.757091,-124.1513
Orange ,5 bedroom,1178468,92604,33.68762,-117.78852
Sacramento ,5 bedroom,1177930,95864,38.587805,-121.37809
Alameda ,5 bedroom,842249,94612,37.809427,-122.27172
Solano ,5 bedroom,446507,94589,38.152068,-122.25074
Sonoma ,5 bedroom,946190,95405,38.438161,-122.67419
Fresno ,5 bedroom,322836,93654,36.608675,-119.43761
San Diego ,5 bedroom,710045,91932,32.579555,-117.11708
Los Angeles ,5 bedroom,653976,91303,34.198204,-118.60206
Los Angeles ,5 bedroom,919541,91324,34.240353,-118.55038
San Bernardino ,5 bedroom,293822,92394,34.55965,-117.35773
Los Angeles ,5 bedroom,723198,91740,34.119245,-117.8548
San Diego ,5 bedroom,1226610,92011,33.10856,-117.29898
Ventura ,5 bedroom,729677,93060,34.367474,-119.07317
Los Angeles ,5 bedroom,5226802,90272,34.050505,-118.53374
Los Angeles ,5 bedroom,1470063,91504,34.201254,-118.32993
Santa Clara ,5 bedroom,1186583,95121,37.305714,-121.81145
Santa Clara ,5 bedroom,1363706,95131,37.38631,-121.88987
Los Angeles ,5 bedroom,638834,90062,34.003213,-118.3078
San Diego ,5 bedroom,724868,92119,32.80225,-117.02431
Los Angeles ,5 bedroom,2429331,91302,34.133513,-118.66464
San Diego ,5 bedroom,707319,91915,32.638072,-116.95195
Los Angeles ,5 bedroom,744423,90713,33.847265,-118.11337
Orange ,5 bedroom,680729,90680,33.803565,-117.99596
Alameda ,5 bedroom,559231,94621,37.753978,-122.18969
Stanislaus ,5 bedroom,414210,95358,37.622898,-121.05181
Alameda ,5 bedroom,763099,94580,37.678531,-122.13199
Alameda ,5 bedroom,1929540,94704,37.868575,-122.25855
Marin ,5 bedroom,1198799,94947,38.098221,-122.59809
Fresno ,5 bedroom,317566,93662,36.566779,-119.62201
Los Angeles ,5 bedroom,1119034,91741,34.140207,-117.85704
San Bernardino ,5 bedroom,422282,92337,34.046992,-117.481
Contra Costa ,5 bedroom,804837,94803,37.969673,-122.29413
Merced ,5 bedroom,286299,95341,37.186872,-120.650351
San Bernardino ,5 bedroom,597119,92354,34.050764,-117.25327
Sacramento ,5 bedroom,349824,95815,38.611854,-121.44553
Los Angeles ,5 bedroom,1257202,90814,33.771167,-118.14482
Los Angeles ,5 bedroom,8658180,90210,34.088808,-118.40612
Los Angeles ,5 bedroom,711511,91792,34.020711,-117.89932
Los Angeles ,5 bedroom,668758,90249,33.899265,-118.319
San Bernardino ,5 bedroom,800043,91784,34.138575,-117.66356
Orange ,5 bedroom,745504,92841,33.786915,-117.98224
Los Angeles ,5 bedroom,1629999,91301,34.139536,-118.7607
San Mateo ,5 bedroom,2114226,94030,37.600735,-122.40135
Los Angeles ,5 bedroom,1091536,91411,34.178305,-118.45858
Sacramento ,5 bedroom,545228,95841,38.66152,-121.34361
Los Angeles ,5 bedroom,697547,90710,33.797317,-118.30065
Los Angeles ,5 bedroom,872664,90717,33.793384,-118.31611
San Joaquin ,5 bedroom,574148,95377,37.72374,-121.447131
Stanislaus ,5 bedroom,417756,95354,37.644481,-120.98043
Nevada ,5 bedroom,663781,95959,39.299405,-120.95144
Yuba ,5 bedroom,373309,95961,39.089929,-121.55053
Orange ,5 bedroom,1229960,92835,33.903164,-117.91224
Santa Clara ,5 bedroom,1502650,94085,37.38894,-122.017956
Riverside ,5 bedroom,708126,92881,33.839516,-117.53581
San Bernardino ,5 bedroom,347164,92405,34.141659,-117.29722
San Diego ,5 bedroom,3042828,92118,32.682727,-117.17441
Alameda ,5 bedroom,1478107,94703,37.862526,-122.27582
San Luis Obispo ,5 bedroom,1037588,93405,35.277189,-120.70305
Imperial ,5 bedroom,279807,92227,32.98975,-115.50475
Orange ,5 bedroom,1311491,90720,33.794028,-118.07218
Yolo ,5 bedroom,525803,95776,38.681254,-121.74189
Contra Costa ,5 bedroom,808034,94547,38.005122,-122.25784
Los Angeles ,5 bedroom,1832138,91202,34.166567,-118.26994
Del Norte ,5 bedroom,400654,95531,41.782681,-124.16703
San Diego ,5 bedroom,547353,91945,32.733451,-117.0337
Santa Clara ,5 bedroom,1432542,94089,37.406289,-122.00838
Humboldt ,5 bedroom,440558,95521,40.867469,-124.07519
Orange ,5 bedroom,820853,92832,33.869114,-117.92985
Los Angeles ,5 bedroom,840391,91755,34.05471,-118.11823
Santa Clara ,5 bedroom,1250311,95133,37.37354,-121.85784
Los Angeles ,5 bedroom,1007453,90732,33.736718,-118.31123
Orange ,5 bedroom,714436,92868,33.787266,-117.87494
Tulare ,5 bedroom,312966,93618,36.538017,-119.38887
Los Angeles ,5 bedroom,597282,90606,33.978312,-118.06778
Santa Clara ,5 bedroom,1552182,95054,37.39324,-121.96066
Los Angeles ,5 bedroom,2165518,91103,34.166706,-118.159
Sacramento ,5 bedroom,384261,95827,38.566506,-121.32515
San Luis Obispo ,5 bedroom,793595,93444,35.032408,-120.49446
Los Angeles ,5 bedroom,955932,91724,34.088771,-117.85817
El Dorado ,5 bedroom,893260,96150,38.908741,-120.00992
Stanislaus ,5 bedroom,416149,95363,37.477477,-121.14555
Monterey ,5 bedroom,1431023,93950,36.619065,-121.92102
Riverside ,5 bedroom,469936,92596,33.653216,-117.07986
Contra Costa ,5 bedroom,2170188,94506,37.804064,-121.91202
Los Angeles ,5 bedroom,1495929,91501,34.186755,-118.30153
Kern ,5 bedroom,310264,93560,34.88923,-118.33629
Nevada ,5 bedroom,576871,95949,39.13255,-121.0981
Alameda ,5 bedroom,1539320,94706,37.889125,-122.29371
Sonoma ,5 bedroom,1612068,95448,38.614088,-122.87626
Orange ,5 bedroom,1235500,92606,33.695576,-117.80588
Ventura ,5 bedroom,1693317,91361,34.14348,-118.85608
Riverside ,5 bedroom,372255,92551,33.889035,-117.22046
Los Angeles ,5 bedroom,1471845,91201,34.17013,-118.29158
Santa Clara ,5 bedroom,3795400,94024,37.353741,-122.08717
Sacramento ,5 bedroom,922185,95819,38.568855,-121.44099
Los Angeles ,5 bedroom,1093258,91307,34.197737,-118.64797
Los Angeles ,5 bedroom,1469252,91775,34.114041,-118.09035
San Bernardino ,5 bedroom,1115134,91737,34.147849,-117.57847
Ventura ,5 bedroom,513660,93041,34.154072,-119.18829
Butte ,5 bedroom,267002,95965,39.558586,-121.58923
Los Angeles ,5 bedroom,800848,90602,33.967562,-118.03384
Ventura ,5 bedroom,1675003,93023,34.456957,-119.25307
Los Angeles ,5 bedroom,605675,90746,33.857416,-118.25633
Alameda ,5 bedroom,1220171,94702,37.865026,-122.2859
Los Angeles ,5 bedroom,6032820,90265,34.051056,-118.80768
Humboldt ,5 bedroom,558114,95519,40.963482,-124.07286
Los Angeles ,5 bedroom,581884,91768,34.06521,-117.77932
Los Angeles ,5 bedroom,560194,91340,34.284935,-118.43821
Placer ,5 bedroom,1160024,95746,38.743811,-121.19013
Los Angeles ,5 bedroom,951824,90240,33.958363,-118.11987
Los Angeles ,5 bedroom,744638,91010,34.137707,-117.96569
San Diego ,5 bedroom,1980718,92106,32.7259,-117.23079
San Bernardino ,5 bedroom,427225,92316,34.064062,-117.39432
Riverside ,5 bedroom,695867,92860,33.925885,-117.55978
Santa Clara ,5 bedroom,6231771,94301,37.443688,-122.15071
Stanislaus ,5 bedroom,417263,95367,37.731272,-120.94365
Los Angeles ,5 bedroom,1165042,91506,34.169663,-118.32364
Los Angeles ,5 bedroom,692618,91731,34.076642,-118.03942
San Francisco ,5 bedroom,2732814,94127,37.734964,-122.4597
Los Angeles ,5 bedroom,1955801,90245,33.921313,-118.40843
Solano ,5 bedroom,556864,95620,38.427208,-121.81348
San Joaquin ,5 bedroom,410437,95212,38.038906,-121.24213
Riverside ,5 bedroom,440081,92532,33.696543,-117.3247
Los Angeles ,5 bedroom,1026472,91040,34.261221,-118.31887
Orange ,5 bedroom,2850489,92603,33.648871,-117.764637
Los Angeles ,5 bedroom,515029,90061,33.923365,-118.27591
Santa Clara ,5 bedroom,5098749,94022,37.37714,-122.12412
Alameda ,5 bedroom,2210713,94618,37.843726,-122.24369
Mendocino ,5 bedroom,682207,95437,39.43695,-123.76087
San Diego ,5 bedroom,490700,92173,32.556264,-117.05057
Contra Costa ,5 bedroom,2533128,94563,37.878625,-122.18296
San Francisco ,5 bedroom,5736889,94108,37.792678,-122.40793
Los Angeles ,5 bedroom,467573,90222,33.910716,-118.23624
San Diego ,5 bedroom,955969,92029,33.087868,-117.11558
Orange ,5 bedroom,1163667,92808,33.858151,-117.73864
Lake ,5 bedroom,349670,95422,38.956206,-122.63523
Los Angeles ,5 bedroom,1900674,90232,34.021611,-118.39168
Riverside ,5 bedroom,429750,92585,33.742936,-117.17432
Los Angeles ,5 bedroom,1017047,91203,34.152757,-118.2658
Los Angeles ,5 bedroom,684471,90303,33.934164,-118.33255
Santa Clara ,5 bedroom,1827551,95135,37.299474,-121.75446
San Joaquin ,5 bedroom,480465,95330,37.816876,-121.28541
Santa Barbara ,5 bedroom,2567908,93103,34.428191,-119.68412
Marin ,5 bedroom,1201985,94949,38.06317,-122.54111
Monterey ,5 bedroom,757912,93907,36.754058,-121.66472
San Bernardino ,5 bedroom,309018,92411,34.12051,-117.3176
San Diego ,5 bedroom,813138,92082,33.261748,-117.01027
Placer ,5 bedroom,808299,95602,38.976837,-121.09142
Los Angeles ,5 bedroom,676717,91723,34.085809,-117.88694
Orange ,5 bedroom,1325066,92887,33.883223,-117.73856
Riverside ,5 bedroom,464100,92501,33.991181,-117.37074
Imperial ,5 bedroom,284843,92251,32.853471,-115.58942
Alameda ,5 bedroom,831434,94579,37.68858,-122.15421
Nevada ,5 bedroom,1791654,96161,39.339574,-120.22805
Los Angeles ,5 bedroom,689598,91384,34.478797,-118.65255
Los Angeles ,5 bedroom,2922182,91011,34.211171,-118.19776
Kern ,5 bedroom,248243,93280,35.605045,-119.37143
Los Angeles ,5 bedroom,916760,90603,33.941363,-117.99477
Santa Clara ,5 bedroom,2910074,94041,37.38949,-122.07846
San Joaquin ,5 bedroom,507592,95215,37.955474,-121.19064
Contra Costa ,5 bedroom,748811,94519,37.984271,-122.01437
Tehama ,5 bedroom,433725,96022,40.360583,-122.33544
Orange ,5 bedroom,4179522,92625,33.600172,-117.86823
Los Angeles ,5 bedroom,971498,91381,34.384663,-118.58704
Los Angeles ,5 bedroom,753822,90304,33.936163,-118.36076
Marin ,5 bedroom,1207655,94945,38.117065,-122.56316
San Diego ,5 bedroom,2525564,92014,32.961812,-117.25967
Los Angeles ,5 bedroom,2769378,90293,33.957012,-118.44167
Santa Clara ,5 bedroom,1091352,95110,37.335545,-121.89877
Los Angeles ,5 bedroom,595049,91746,34.046889,-117.98464
San Joaquin ,5 bedroom,602706,95366,37.742895,-121.12546
